isolate_number,isolate_id,species,run,rep,dose,a,b,fungicide,length_mm,control_mean,relative_growth
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,1,25.35,25.56,Azoxystrobin,21.455,39.233333333333334,54.68564146134239
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,1,28.44,27.17,Azoxystrobin,23.805,39.233333333333334,60.675446049277824
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,1,29.69,27.67,Azoxystrobin,24.68,39.233333333333334,62.90569243840272
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,10,22.5,22.25,Azoxystrobin,18.375,39.233333333333334,46.83517417162277
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,10,22.35,22.01,Azoxystrobin,18.18,39.233333333333334,46.338147833474935
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,10,19.97,17.66,Azoxystrobin,14.814999999999998,39.233333333333334,37.76125743415462
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0,39.87,39.84,Azoxystrobin,35.855000000000004,36.265,98.86943333792915
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0,40.19,40.25,Azoxystrobin,36.22,36.265,99.87591341513856
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0,40.19,41.25,Azoxystrobin,36.72,36.265,101.2546532469323
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.01,40.32,38.46,Azoxystrobin,35.39,36.265,97.58720529436096
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.01,40.64,39.67,Azoxystrobin,36.155,36.265,99.69667723700539
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.01,37.75,37.77,Azoxystrobin,33.760000000000005,36.265,93.09251344271338
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.1,32.44,32.45,Azoxystrobin,28.445,36.265,78.4365090307459
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.1,35.22,33.42,Azoxystrobin,30.32,36.265,83.60678339997243
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.1,35.43,34.41,Azoxystrobin,30.92,36.265,85.26127119812492
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.5,26.09,27.15,Azoxystrobin,22.619999999999997,36.265,62.37418999034882
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.5,26.17,26.11,Azoxystrobin,22.14,36.265,61.05059975182683
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.5,25.59,26.11,Azoxystrobin,21.85,36.265,60.25093064938646
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,1,23.56,23.44,Azoxystrobin,19.5,36.265,53.77085343995588
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,1,21.32,21.32,Azoxystrobin,17.32,36.265,47.75954777333517
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,1,21.95,22.12,Azoxystrobin,18.035,36.265,49.73114573280022
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,10,5.41,5,Azoxystrobin,1.205,36.265,3.3227629946229147
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,10,6.08,5.58,Azoxystrobin,1.83,36.265,5.04618778436509
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,10,6.68,6.16,Azoxystrobin,2.42,36.265,6.673100785881704
25,16PR014C.1,Pythium vexans,1,1,0,34.09,33.73,Azoxystrobin,29.909999999999997,30.703333333333333,97.4161328845945
25,16PR014C.1,Pythium vexans,1,2,0,34.71,35.03,Azoxystrobin,30.870000000000005,30.703333333333333,100.54282922592554
25,16PR014C.1,Pythium vexans,1,3,0,35.46,35.2,Azoxystrobin,31.33,30.703333333333333,102.04103788947995
25,16PR014C.1,Pythium vexans,1,1,0.01,33.71,33.53,Azoxystrobin,29.620000000000005,30.703333333333333,96.47161003148412
25,16PR014C.1,Pythium vexans,1,2,0.01,33.41,32.15,Azoxystrobin,28.78,30.703333333333333,93.73575073281945
25,16PR014C.1,Pythium vexans,1,3,0.01,32.47,33.15,Azoxystrobin,28.810000000000002,30.703333333333333,93.83345999348606
25,16PR014C.1,Pythium vexans,1,1,0.1,28.51,29.23,Azoxystrobin,24.87,30.703333333333333,81.000977092606675
25,16PR014C.1,Pythium vexans,1,2,0.1,28.74,29.88,Azoxystrobin,25.31,30.703333333333333,82.43404624905004
25,16PR014C.1,Pythium vexans,1,3,0.1,28.39,28.35,Azoxystrobin,24.37,30.703333333333333,79.3724894148301
25,16PR014C.1,Pythium vexans,1,1,0.5,26.82,26.8,Azoxystrobin,22.810000000000002,30.703333333333333,74.2916078601672
25,16PR014C.1,Pythium vexans,1,2,0.5,27.32,28.65,Azoxystrobin,23.985,30.703333333333333,78.11855390294214
25,16PR014C.1,Pythium vexans,1,3,0.5,27.38,27.26,Azoxystrobin,23.32,30.703333333333333,75.9526652914993
25,16PR014C.1,Pythium vexans,1,1,1,24.8,25.68,Azoxystrobin,21.240000000000002,30.703333333333333,69.17815655194876
25,16PR014C.1,Pythium vexans,1,2,1,27.32,26.88,Azoxystrobin,23.1,30.703333333333333,75.2361307132776
25,16PR014C.1,Pythium vexans,1,3,1,26.52,25.48,Azoxystrobin,22,30.703333333333333,71.65345782216914
25,16PR014C.1,Pythium vexans,1,1,10,21.52,21.6,Azoxystrobin,17.560000000000002,30.703333333333333,57.1924872435132
25,16PR014C.1,Pythium vexans,1,2,10,22.34,22.35,Azoxystrobin,18.345,30.703333333333333,59.74921289762241
25,16PR014C.1,Pythium vexans,1,3,10,21.61,20.78,Azoxystrobin,17.195,30.703333333333333,56.003691238736295
25,16PR014C.1,Pythium vexans,2,1,0,47.16,47.19,Azoxystrobin,43.175,43.07333333333333,100.23603157405974
25,16PR014C.1,Pythium vexans,2,2,0,49.54,46.36,Azoxystrobin,43.95,43.07333333333333,102.03528865500698
25,16PR014C.1,Pythium vexans,2,3,0,46.38,45.81,Azoxystrobin,42.095,43.07333333333333,97.7286797709333
25,16PR014C.1,Pythium vexans,2,1,0.01,45.34,45.35,Azoxystrobin,41.345,43.07333333333333,95.98746324098437
25,16PR014C.1,Pythium vexans,2,2,0.01,45.34,45.51,Azoxystrobin,41.425,43.07333333333333,96.17319300417891
25,16PR014C.1,Pythium vexans,2,3,0.01,44.89,45.61,Azoxystrobin,41.25,43.07333333333333,95.76690914719084
25,16PR014C.1,Pythium vexans,2,1,0.1,39.5,41.15,Azoxystrobin,36.325,43.07333333333333,84.33292060052625
25,16PR014C.1,Pythium vexans,2,2,0.1,39.56,40.2,Azoxystrobin,35.88,43.07333333333333,83.29979879275655
25,16PR014C.1,Pythium vexans,2,3,0.1,39.66,40.9,Azoxystrobin,36.28,43.07333333333333,84.22844760872931
25,16PR014C.1,Pythium vexans,2,1,0.5,36.86,39.5,Azoxystrobin,34.18,43.07333333333333,79.35304132487232
25,16PR014C.1,Pythium vexans,2,2,0.5,36.44,37.27,Azoxystrobin,32.855000000000004,43.07333333333333,76.27689212196256
25,16PR014C.1,Pythium vexans,2,3,0.5,35.74,39.19,Azoxystrobin,33.465,43.07333333333333,77.69308156632103
25,16PR014C.1,Pythium vexans,2,1,1,35.17,37.23,Azoxystrobin,32.2,43.07333333333333,74.75622968580716
25,16PR014C.1,Pythium vexans,2,2,1,38.48,36.12,Azoxystrobin,33.3,43.07333333333333,77.31001392973224
25,16PR014C.1,Pythium vexans,2,3,1,36.84,36.45,Azoxystrobin,32.645,43.07333333333333,75.78935149357686
25,16PR014C.1,Pythium vexans,2,1,10,30.94,32,Azoxystrobin,27.47,43.07333333333333,63.77495743692927
25,16PR014C.1,Pythium vexans,2,2,10,32.56,30.22,Azoxystrobin,27.39,43.07333333333333,63.58922767373472
25,16PR014C.1,Pythium vexans,2,3,10,30.7,30.69,Azoxystrobin,26.695,43.07333333333333,61.975700355982056
26,16PR015B.1,Pythium vexans,1,1,0,38.99,38.78,Azoxystrobin,34.885000000000005,34.71666666666667,100.48487758041287
26,16PR015B.1,Pythium vexans,1,2,0,38.52,39.94,Azoxystrobin,35.230000000000004,34.71666666666667,101.4786365818531
26,16PR015B.1,Pythium vexans,1,3,0,38.84,37.23,Azoxystrobin,34.035,34.71666666666667,98.03648583773402
26,16PR015B.1,Pythium vexans,1,1,0.01,38.17,38.96,Azoxystrobin,34.565,34.71666666666667,99.56313010081612
26,16PR015B.1,Pythium vexans,1,2,0.01,38.11,38.58,Azoxystrobin,34.345,34.71666666666667,98.92942870859336
26,16PR015B.1,Pythium vexans,1,3,0.01,35.95,37.61,Azoxystrobin,32.78,34.71666666666667,94.42150744119058
26,16PR015B.1,Pythium vexans,1,1,0.1,33.73,34.96,Azoxystrobin,30.345,34.71666666666667,87.40758521363418
26,16PR015B.1,Pythium vexans,1,2,0.1,34.64,34.44,Azoxystrobin,30.54,34.71666666666667,87.96927508401343
26,16PR015B.1,Pythium vexans,1,3,0.1,32.82,33.78,Azoxystrobin,29.299999999999997,34.71666666666667,84.39750360057609
26,16PR015B.1,Pythium vexans,1,1,0.5,32.91,33.64,Azoxystrobin,29.275,34.71666666666667,84.3254920787326
26,16PR015B.1,Pythium vexans,1,2,0.5,32.98,32.99,Azoxystrobin,28.985,34.71666666666667,83.49015842534804
26,16PR015B.1,Pythium vexans,1,3,0.5,32.99,32,Azoxystrobin,28.495000000000005,34.71666666666667,82.07873259721556
26,16PR015B.1,Pythium vexans,1,1,1,32.22,32.01,Azoxystrobin,28.114999999999995,34.71666666666667,80.98415746519441
26,16PR015B.1,Pythium vexans,1,2,1,32.38,31.98,Azoxystrobin,28.18,34.71666666666667,81.17138742198752
26,16PR015B.1,Pythium vexans,1,3,1,30.2,29.97,Azoxystrobin,26.085,34.71666666666667,75.13682189150263
26,16PR015B.1,Pythium vexans,1,1,10,28.34,26.8,Azoxystrobin,23.57,34.71666666666667,67.89246279404705
26,16PR015B.1,Pythium vexans,1,2,10,27.42,26.9,Azoxystrobin,23.16,34.71666666666667,66.71147383581373
26,16PR015B.1,Pythium vexans,1,3,10,27.04,25.24,Azoxystrobin,22.14,34.71666666666667,63.773403744599136
26,16PR015B.1,Pythium vexans,2,1,0,39.93,39.45,Azoxystrobin,35.69,36.538333333333334,97.67823746749987
26,16PR015B.1,Pythium vexans,2,2,0,40.86,40.92,Azoxystrobin,36.89,36.538333333333334,100.96245951740181
26,16PR015B.1,Pythium vexans,2,3,0,41.03,41.04,Azoxystrobin,37.035,36.538333333333334,101.35930301509828
26,16PR015B.1,Pythium vexans,2,1,0.01,39.39,40.12,Azoxystrobin,35.754999999999995,36.538333333333334,97.85613282853622
26,16PR015B.1,Pythium vexans,2,2,0.01,39.13,40.22,Azoxystrobin,35.675,36.538333333333334,97.6371846918761
26,16PR015B.1,Pythium vexans,2,3,0.01,39.01,40.84,Azoxystrobin,35.925,36.538333333333334,98.321397618939
26,16PR015B.1,Pythium vexans,2,1,0.1,34.22,35.32,Azoxystrobin,30.769999999999996,36.538333333333334,84.21292706290197
26,16PR015B.1,Pythium vexans,2,2,0.1,34.95,34.1,Azoxystrobin,30.525000000000006,36.538333333333334,83.54239839438034
26,16PR015B.1,Pythium vexans,2,3,0.1,36.57,35.08,Azoxystrobin,31.825000000000003,36.538333333333334,87.10030561510743
26,16PR015B.1,Pythium vexans,2,1,0.5,31.04,33.07,Azoxystrobin,28.055,36.538333333333334,76.78237467499885
26,16PR015B.1,Pythium vexans,2,2,0.5,35.64,34.61,Azoxystrobin,31.125,36.538333333333334,85.18450941933129
26,16PR015B.1,Pythium vexans,2,3,0.5,33.09,33.8,Azoxystrobin,29.445,36.538333333333334,80.58659854946859
26,16PR015B.1,Pythium vexans,2,1,1,32.17,32.2,Azoxystrobin,28.185000000000002,36.538333333333334,77.13816539707157
26,16PR015B.1,Pythium vexans,2,2,1,33.04,33.7,Azoxystrobin,29.370000000000005,36.538333333333334,80.38133467134973
26,16PR015B.1,Pythium vexans,2,3,1,32.89,32.73,Azoxystrobin,28.810000000000002,36.538333333333334,78.84869771472883
26,16PR015B.1,Pythium vexans,2,1,10,25.95,25.9,Azoxystrobin,21.924999999999997,36.538333333333334,60.00547370341649
26,16PR015B.1,Pythium vexans,2,2,10,27.8,28.11,Azoxystrobin,23.955,36.538333333333334,65.56128267116726
26,16PR015B.1,Pythium vexans,2,3,10,26.64,27.59,Azoxystrobin,23.115000000000002,36.538333333333334,63.26232723623592
27,17PR009B.2,Pythium acanthophoron,1,1,0,35.22,35.26,Azoxystrobin,31.239999999999995,31.228333333333335,100.03735923573676
27,17PR009B.2,Pythium acanthophoron,1,2,0,36.42,34.76,Azoxystrobin,31.590000000000003,31.228333333333335,101.1581363078401
27,17PR009B.2,Pythium acanthophoron,1,3,0,34.82,34.89,Azoxystrobin,30.855000000000004,31.228333333333335,98.80450445642313
27,17PR009B.2,Pythium acanthophoron,1,1,0.01,34.79,36.2,Azoxystrobin,31.495000000000005,31.228333333333335,100.8539253882692
27,17PR009B.2,Pythium acanthophoron,1,2,0.01,33.19,34.82,Azoxystrobin,30.004999999999995,31.228333333333335,96.08261728131502
27,17PR009B.2,Pythium acanthophoron,1,3,0.01,34.05,34.8,Azoxystrobin,30.424999999999997,31.228333333333335,97.42754976783901
27,17PR009B.2,Pythium acanthophoron,1,1,0.1,28.07,28.43,Azoxystrobin,24.25,31.228333333333335,77.65383999573037
27,17PR009B.2,Pythium acanthophoron,1,2,0.1,28.21,28.16,Azoxystrobin,24.185000000000002,31.228333333333335,77.44569568233976
27,17PR009B.2,Pythium acanthophoron,1,3,0.1,26.97,27.63,Azoxystrobin,23.299999999999997,31.228333333333335,74.61173080002133
27,17PR009B.2,Pythium acanthophoron,1,1,0.5,13.59,15.4,Azoxystrobin,10.495000000000001,31.228333333333335,33.60730106206971
27,17PR009B.2,Pythium acanthophoron,1,2,0.5,15.17,17.04,Azoxystrobin,12.105,31.228333333333335,38.762875593744994
27,17PR009B.2,Pythium acanthophoron,1,3,0.5,13.47,13.46,Azoxystrobin,9.465,31.228333333333335,30.309014249879912
27,17PR009B.2,Pythium acanthophoron,1,1,1,8.71,8.81,Azoxystrobin,4.760000000000002,31.228333333333335,15.242568180605224
27,17PR009B.2,Pythium acanthophoron,1,2,1,9.13,10.95,Azoxystrobin,6.039999999999999,31.228333333333335,19.341410044297376
27,17PR009B.2,Pythium acanthophoron,1,3,1,8.37,8.4,Azoxystrobin,4.385,31.228333333333335,14.041735603351654
27,17PR009B.2,Pythium acanthophoron,1,1,10,0,0,Azoxystrobin,0,31.228333333333335,0
27,17PR009B.2,Pythium acanthophoron,1,2,10,0,0,Azoxystrobin,0,31.228333333333335,0
27,17PR009B.2,Pythium acanthophoron,1,3,10,0,0,Azoxystrobin,0,31.228333333333335,0
27,17PR009B.2,Pythium acanthophoron,2,1,0,48.05,48,Azoxystrobin,44.025,43.445,101.33502129128784
27,17PR009B.2,Pythium acanthophoron,2,2,0,46.97,46.59,Azoxystrobin,42.78,43.445,98.46932903671308
27,17PR009B.2,Pythium acanthophoron,2,3,0,46.49,48.57,Azoxystrobin,43.53,43.445,100.19564967199908
27,17PR009B.2,Pythium acanthophoron,2,1,0.01,47.77,47.76,Azoxystrobin,43.765,43.445,100.73656347105535
27,17PR009B.2,Pythium acanthophoron,2,2,0.01,49.21,49.05,Azoxystrobin,45.129999999999995,43.445,103.87846702727586
27,17PR009B.2,Pythium acanthophoron,2,3,0.01,47.3,47.31,Azoxystrobin,43.305,43.445,99.67775348141328
27,17PR009B.2,Pythium acanthophoron,2,1,0.1,34.19,34.28,Azoxystrobin,30.235,43.445,69.59373921049603
27,17PR009B.2,Pythium acanthophoron,2,2,0.1,35.54,36.66,Azoxystrobin,32.099999999999994,43.445,73.88652319024051
27,17PR009B.2,Pythium acanthophoron,2,3,0.1,19.9,19.93,Azoxystrobin,15.915,43.445,36.63252388076879
27,17PR009B.2,Pythium acanthophoron,2,1,0.5,21.15,21.2,Azoxystrobin,17.174999999999997,43.445,39.53274254804925
27,17PR009B.2,Pythium acanthophoron,2,2,0.5,20.13,20.15,Azoxystrobin,16.14,43.445,37.15042007135459
27,17PR009B.2,Pythium acanthophoron,2,3,0.5,37.7,34.72,Azoxystrobin,32.21,43.445,74.13971688341582
27,17PR009B.2,Pythium acanthophoron,2,1,1,14.71,18.87,Azoxystrobin,12.79,43.445,29.43952123374381
27,17PR009B.2,Pythium acanthophoron,2,2,1,13.79,16.86,Azoxystrobin,11.325,43.445,26.0674415928185
27,17PR009B.2,Pythium acanthophoron,2,3,1,16.9,16.97,Azoxystrobin,12.934999999999999,43.445,29.77327655656577
27,17PR009B.2,Pythium acanthophoron,2,1,10,6.74,5,Azoxystrobin,1.87,43.445,4.3042927839797445
27,17PR009B.2,Pythium acanthophoron,2,2,10,7.15,7.12,Azoxystrobin,3.135,43.445,7.216020255495454
27,17PR009B.2,Pythium acanthophoron,2,3,10,8.31,7.54,Azoxystrobin,3.9250000000000007,43.445,9.034411324663369
28,16PR010.1,Pythium irregulare,1,1,0,37.87,40.61,Azoxystrobin,35.239999999999995,35.08166666666667,100.4513278540548
28,16PR010.1,Pythium irregulare,1,2,0,39.03,38.77,Azoxystrobin,34.900000000000006,35.08166666666667,99.48216067271605
28,16PR010.1,Pythium irregulare,1,3,0,38.45,39.76,Azoxystrobin,35.105000000000004,35.08166666666667,100.06651147322914
28,16PR010.1,Pythium irregulare,1,1,0.01,37.44,37.19,Azoxystrobin,33.315,35.08166666666667,94.96413131265142
28,16PR010.1,Pythium irregulare,1,2,0.01,38.65,37.52,Azoxystrobin,34.085,35.08166666666667,97.15900992921279
28,16PR010.1,Pythium irregulare,1,3,0.01,39.4,38.02,Azoxystrobin,34.71,35.08166666666667,98.94056724785024
28,16PR010.1,Pythium irregulare,1,1,0.1,35.41,34.93,Azoxystrobin,31.17,35.08166666666667,88.84982659508765
28,16PR010.1,Pythium irregulare,1,2,0.1,34.28,34.88,Azoxystrobin,30.58,35.08166666666667,87.16803648629387
28,16PR010.1,Pythium irregulare,1,3,0.1,34.62,36.64,Azoxystrobin,31.629999999999995,35.08166666666667,90.1610527816048
28,16PR010.1,Pythium irregulare,1,1,0.5,29.37,27.75,Azoxystrobin,24.560000000000002,35.08166666666667,70.00807639317782
28,16PR010.1,Pythium irregulare,1,2,0.5,28.83,28.46,Azoxystrobin,24.645,35.08166666666667,70.25036818851251
28,16PR010.1,Pythium irregulare,1,3,0.5,29.33,28.6,Azoxystrobin,24.965,35.08166666666667,71.1625255356549
28,16PR010.1,Pythium irregulare,1,1,1,27.09,26.26,Azoxystrobin,22.675,35.08166666666667,64.63489952016722
28,16PR010.1,Pythium irregulare,1,2,1,28.65,24.83,Azoxystrobin,22.74,35.08166666666667,64.82018148130551
28,16PR010.1,Pythium irregulare,1,3,1,26.26,25.63,Azoxystrobin,21.945,35.08166666666667,62.55404057199866
28,16PR010.1,Pythium irregulare,1,1,10,18.08,16.2,Azoxystrobin,13.14,35.08166666666667,37.455461067034065
28,16PR010.1,Pythium irregulare,1,2,10,14.68,15.68,Azoxystrobin,11.18,35.08166666666667,31.86849731578697
28,16PR010.1,Pythium irregulare,1,3,10,15.59,15.61,Azoxystrobin,11.6,35.08166666666667,33.06570383391135
28,16PR010.1,Pythium irregulare,2,1,0,40.07,39.79,Azoxystrobin,35.93,35.455,101.33972641376391
28,16PR010.1,Pythium irregulare,2,2,0,39.26,38.66,Azoxystrobin,34.959999999999994,35.455,98.60386405302495
28,16PR010.1,Pythium irregulare,2,3,0,39.63,39.32,Azoxystrobin,35.475,35.455,100.05640953321114
28,16PR010.1,Pythium irregulare,2,1,0.01,37.97,39.14,Azoxystrobin,34.555,35.455,97.46157100549993
28,16PR010.1,Pythium irregulare,2,2,0.01,37.74,37.75,Azoxystrobin,33.745000000000005,35.455,95.17698491044987
28,16PR010.1,Pythium irregulare,2,3,0.01,35.95,37.48,Azoxystrobin,32.715,35.455,92.27189395007758
28,16PR010.1,Pythium irregulare,2,1,0.1,33.36,35.54,Azoxystrobin,30.450000000000003,35.455,85.88351431391906
28,16PR010.1,Pythium irregulare,2,2,0.1,34.98,35.72,Azoxystrobin,31.349999999999994,35.455,88.42194330841912
28,16PR010.1,Pythium irregulare,2,3,0.1,35.95,35.6,Azoxystrobin,31.775000000000006,35.455,89.6206458891553
28,16PR010.1,Pythium irregulare,2,1,0.5,30.63,30.64,Azoxystrobin,26.634999999999998,35.455,75.12339585389931
28,16PR010.1,Pythium irregulare,2,2,0.5,30.37,30.36,Azoxystrobin,26.365000000000002,35.455,74.3618671555493
28,16PR010.1,Pythium irregulare,2,3,0.5,30.89,30.92,Azoxystrobin,26.905,35.455,75.88492455224933
28,16PR010.1,Pythium irregulare,2,1,1,28.43,27.57,Azoxystrobin,24,35.455,67.69143985333523
28,16PR010.1,Pythium irregulare,2,2,1,26.24,27.73,Azoxystrobin,22.985,35.455,64.82865604287124
28,16PR010.1,Pythium irregulare,2,3,1,26.87,26.57,Azoxystrobin,22.72,35.455,64.08122972782401
28,16PR010.1,Pythium irregulare,2,1,10,20.87,19.89,Azoxystrobin,16.380000000000003,35.455,46.19940769990129
28,16PR010.1,Pythium irregulare,2,2,10,21.23,20.43,Azoxystrobin,16.83,35.455,47.46862219715132
28,16PR010.1,Pythium irregulare,2,3,10,17.74,23.28,Azoxystrobin,16.509999999999998,35.455,46.56606966577351
17,17PR004J.1,Pythium aphanidermatum,1,1,0,39.62,40.69,Ethaboxam,36.155,37.66166666666667,95.9994689560561
17,17PR004J.1,Pythium aphanidermatum,1,2,0,40.72,43.63,Ethaboxam,38.175,37.66166666666667,101.3630127893083
17,17PR004J.1,Pythium aphanidermatum,1,3,0,41.8,43.51,Ethaboxam,38.655,37.66166666666667,102.63751825463557
17,17PR004J.1,Pythium aphanidermatum,1,1,0.1,38.98,35.33,Ethaboxam,33.155,37.66166666666667,88.03380979776077
17,17PR004J.1,Pythium aphanidermatum,1,2,0.1,39.71,40.02,Ethaboxam,35.865,37.66166666666667,95.22945523742091
17,17PR004J.1,Pythium aphanidermatum,1,3,0.1,40.54,41.57,Ethaboxam,37.055,37.66166666666667,98.38916670354472
17,17PR004J.1,Pythium aphanidermatum,1,1,1,39.15,39.74,Ethaboxam,35.445,37.66166666666667,94.11426295525955
17,17PR004J.1,Pythium aphanidermatum,1,2,1,39.71,40.09,Ethaboxam,35.900000000000006,37.66166666666667,95.32238792760101
17,17PR004J.1,Pythium aphanidermatum,1,3,1,39.36,36.74,Ethaboxam,34.05,37.66166666666667,90.4102314466522
17,17PR004J.1,Pythium aphanidermatum,1,1,5,42.22,41.71,Ethaboxam,37.965,37.66166666666667,100.80541664822763
17,17PR004J.1,Pythium aphanidermatum,1,2,5,39.83,37.56,Ethaboxam,34.695,37.66166666666667,92.12284816568571
17,17PR004J.1,Pythium aphanidermatum,1,3,5,40.89,40.52,Ethaboxam,36.705,37.66166666666667,97.45983980174358
17,17PR004J.1,Pythium aphanidermatum,1,1,10,41.45,42.91,Ethaboxam,38.18,37.66166666666667,101.37628888790546
17,17PR004J.1,Pythium aphanidermatum,1,2,10,42.86,40.67,Ethaboxam,37.765,37.66166666666667,100.27437270434127
17,17PR004J.1,Pythium aphanidermatum,1,3,10,41.7,40.47,Ethaboxam,37.085,37.66166666666667,98.46882329512768
17,17PR004J.1,Pythium aphanidermatum,1,1,50,42.67,43,Ethaboxam,38.835,37.66166666666667,103.11545780413329
17,17PR004J.1,Pythium aphanidermatum,1,2,50,43.4,43.2,Ethaboxam,39.3,37.66166666666667,104.35013497366906
17,17PR004J.1,Pythium aphanidermatum,1,3,50,45,44,Ethaboxam,40.5,37.66166666666667,107.5363986369872
17,17PR004J.1,Pythium aphanidermatum,1,1,100,31.77,33.15,Ethaboxam,28.46,37.66166666666667,75.56755321502854
17,17PR004J.1,Pythium aphanidermatum,1,2,100,32.03,33.32,Ethaboxam,28.674999999999997,37.66166666666667,76.13842545470636
17,17PR004J.1,Pythium aphanidermatum,1,3,100,34.4,33.39,Ethaboxam,29.894999999999996,37.66166666666667,79.37779351241315
17,17PR004J.1,Pythium aphanidermatum,2,1,0,42.6,42.62,Ethaboxam,38.61,38.97666666666667,99.05926622765757
17,17PR004J.1,Pythium aphanidermatum,2,2,0,46.71,45.45,Ethaboxam,42.08,38.97666666666667,107.96202856409818
17,17PR004J.1,Pythium aphanidermatum,2,3,0,40.23,40.25,Ethaboxam,36.239999999999995,38.97666666666667,92.97870520824424
17,17PR004J.1,Pythium aphanidermatum,2,1,0.1,43.81,43.77,Ethaboxam,39.790000000000006,38.97666666666667,102.08671854955958
17,17PR004J.1,Pythium aphanidermatum,2,2,0.1,42.42,38.4,Ethaboxam,36.41,38.97666666666667,93.414863593603
17,17PR004J.1,Pythium aphanidermatum,2,3,0.1,47.51,47,Ethaboxam,43.254999999999995,38.97666666666667,110.9766526981955
17,17PR004J.1,Pythium aphanidermatum,2,1,1,40.67,38.9,Ethaboxam,35.785,38.97666666666667,91.81134011801933
17,17PR004J.1,Pythium aphanidermatum,2,2,1,48.4,48.41,Ethaboxam,44.405,38.97666666666667,113.92713589326948
17,17PR004J.1,Pythium aphanidermatum,2,3,1,43.95,43.9,Ethaboxam,39.925,38.97666666666667,102.43307962028562
17,17PR004J.1,Pythium aphanidermatum,2,1,5,44.28,41.2,Ethaboxam,38.74,38.97666666666667,99.39279911057899
17,17PR004J.1,Pythium aphanidermatum,2,2,5,42.02,41.71,Ethaboxam,37.865,38.97666666666667,97.14786624476183
17,17PR004J.1,Pythium aphanidermatum,2,3,5,43.9,43.27,Ethaboxam,39.585,38.97666666666667,101.56076284956812
17,17PR004J.1,Pythium aphanidermatum,2,1,10,42.22,44.42,Ethaboxam,39.32,38.97666666666667,100.88086889592063
17,17PR004J.1,Pythium aphanidermatum,2,2,10,43.47,43.72,Ethaboxam,39.595,38.97666666666667,101.58641922517747
17,17PR004J.1,Pythium aphanidermatum,2,3,10,46.03,46,Ethaboxam,42.015,38.97666666666667,107.79526212263748
17,17PR004J.1,Pythium aphanidermatum,2,1,50,45.55,46.13,Ethaboxam,41.84,38.97666666666667,107.34627554947404
17,17PR004J.1,Pythium aphanidermatum,2,2,50,41.05,41.04,Ethaboxam,37.045,38.97666666666667,95.04404344479603
17,17PR004J.1,Pythium aphanidermatum,2,3,50,40.95,40.96,Ethaboxam,36.955,38.97666666666667,94.81313606431198
17,17PR004J.1,Pythium aphanidermatum,2,1,100,28.74,28.98,Ethaboxam,24.86,38.97666666666667,63.78174976481655
17,17PR004J.1,Pythium aphanidermatum,2,2,100,31.21,32.21,Ethaboxam,27.71,38.97666666666667,71.09381681347816
17,17PR004J.1,Pythium aphanidermatum,2,3,100,29.3,29.8,Ethaboxam,25.55,38.97666666666667,65.55203968186095
18,17PR011G.1,Pythium aphanidermatum,1,1,0,44.91,47.48,Ethaboxam,42.19499999999999,41.81166666666667,100.91680950292978
18,17PR011G.1,Pythium aphanidermatum,1,2,0,45.53,45.74,Ethaboxam,41.635000000000005,41.81166666666667,99.57747040299758
18,17PR011G.1,Pythium aphanidermatum,1,3,0,46.22,44.99,Ethaboxam,41.605000000000004,41.81166666666667,99.50572009407264
18,17PR011G.1,Pythium aphanidermatum,1,1,0.1,43.95,47.27,Ethaboxam,41.61,41.81166666666667,99.51767847889344
18,17PR011G.1,Pythium aphanidermatum,1,2,0.1,42.91,42.44,Ethaboxam,38.675,41.81166666666667,92.49810658907003
18,17PR011G.1,Pythium aphanidermatum,1,3,0.1,42.45,41.47,Ethaboxam,37.96,41.81166666666667,90.78805755969228
18,17PR011G.1,Pythium aphanidermatum,1,1,1,43.56,45.86,Ethaboxam,40.71,41.81166666666667,97.36516921114521
