isolate_number,isolate_id,species,run,rep,dose,a,b,fungicide
17,17PR004J.1,Pythium aphanidermatum,2,3,0.5,40.05,40.8,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,1,1,10.97,12.06,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,2,1,14.94,13.85,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,3,1,13.02,14.01,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,1,10,11.1,10.91,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,2,10,12.96,13.62,Mefenoxam
17,17PR004J.1,Pythium aphanidermatum,2,3,10,12.99,13.02,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,0,38.16,38.12,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,0,37.89,37.35,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,0,41.18,41.2,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,0.01,33.5,37.64,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,0.01,36.71,34.52,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,0.01,35.72,38.76,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,0.1,27.81,24.11,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,0.1,25.86,25.68,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,0.1,26.08,28.97,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,0.5,21.72,21.11,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,0.5,23.11,22.65,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,0.5,21.85,23.85,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,1,13.24,16.31,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,1,13.19,13.99,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,1,11.18,13.4,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,1,10,11.17,11.54,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,2,10,11.1,12.25,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,1,3,10,10.55,10.57,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,0,44.31,38.72,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,0,46.83,46.92,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,0,48.04,48,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,0.01,39.95,40.62,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,0.01,39.05,37.45,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,0.01,40.02,39.98,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,0.1,38.95,36.03,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,0.1,38.21,38.51,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,0.1,41.61,38.17,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,0.5,36.99,35.57,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,0.5,37.99,37.98,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,0.5,40.18,38.08,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,1,13.34,12.09,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,1,12.12,13.34,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,1,12.51,14.02,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,1,10,11.33,11.21,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,2,10,11.61,11.04,Mefenoxam
18,17PR011G.1,Pythium aphanidermatum,2,3,10,8.81,11.14,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,0,38.91,38.08,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,0,38.1,39.12,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,0,37.09,38.78,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,0.01,39.37,37.39,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,0.01,38.08,36.95,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,0.01,38.88,37.26,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,0.1,24.95,22.93,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,0.1,22.21,23.32,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,0.1,24.11,24.44,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,0.5,13.15,14.54,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,0.5,17.07,16.34,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,0.5,26.93,14.62,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,1,6.15,6.17,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,1,5.31,0.69,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,1,5.27,5.41,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,1,10,0,0,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,2,10,0,0,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,1,3,10,0,0,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,0,41.77,40.48,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,0,40.6,40.62,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,0,42.16,40.52,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,0.01,38.72,37.33,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,0.01,38.9,36.57,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,0.01,41.46,39.98,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,0.1,40.28,40.23,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,0.1,36.28,37.44,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,0.1,36.32,34.53,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,0.5,23.05,24.02,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,0.5,18.19,16.83,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,0.5,17.78,18.08,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,1,10.04,13.03,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,1,12.48,12.94,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,1,12.67,12.61,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,1,10,5.79,4.88,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,2,10,5.45,6.03,Mefenoxam
19,17PR011J.1,Pythium aphanidermatum,2,3,10,4.19,4.21,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,0,36.44,35.2,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,0,33.22,35.55,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,0,34.88,37.16,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,0.01,35.16,34.25,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,0.01,34.48,33.36,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,0.01,34.88,32.22,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,0.1,33.06,33.02,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,0.1,33.33,33.05,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,0.1,32.78,32.79,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,0.5,33.22,33.68,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,0.5,28.88,30.99,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,0.5,29.91,29.7,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,1,24.04,24.1,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,1,21.34,23.99,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,1,21.9,20.95,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,1,10,15.37,15.05,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,2,10,16.54,17.88,Mefenoxam
20,16PR008B.1,Pythium torulosum,1,3,10,16.51,16.81,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,0,36.5,39.64,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,0,36.78,35.2,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,0,35.22,35.22,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,0.01,37.77,37.69,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,0.01,34.1,34.1,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,0.01,31.78,33.5,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,0.1,31.86,34.02,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,0.1,31.97,30.92,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,0.1,30.39,30.18,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,0.5,29.39,29.02,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,0.5,30.6,29.83,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,0.5,26.07,29.53,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,1,19.64,19.6,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,1,19.47,19.14,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,1,16.22,16.09,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,1,10,13.42,13.44,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,2,10,14.59,14.08,Mefenoxam
20,16PR008B.1,Pythium torulosum,2,3,10,12.59,12.54,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,0,40.24,39.52,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,0,43.32,43.28,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,0,43.63,42.79,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,0.01,40.91,41.26,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,0.01,43.26,43.98,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,0.01,42.91,44.9,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,0.1,34.55,32.44,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,0.1,39.28,39.27,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,0.1,34.77,34.44,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,0.5,29.55,29.54,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,0.5,21.74,20.48,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,0.5,21.36,21.37,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,1,16.69,14.32,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,1,17.47,17.89,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,1,12.97,11.36,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,1,10,7.12,7.11,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,2,10,6.6,6.03,Mefenoxam
21,17PR008H.2,Pythium torulosum,1,3,10,9.32,9.22,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,0,35.42,34.88,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,0,44.6,44.1,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,0,34.34,34.35,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,0.01,38.79,37.11,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,0.01,44.23,44.25,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,0.01,35.45,37.58,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,0.1,31.28,30.8,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,0.1,29.65,28.83,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,0.1,31.4,30.09,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,0.5,18,18.04,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,0.5,20.8,20.87,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,0.5,19.01,19.02,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,1,14.21,14.11,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,1,12.15,12.13,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,1,15.46,14.69,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,1,10,11.75,12.38,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,2,10,10.52,10.29,Mefenoxam
21,17PR008H.2,Pythium torulosum,2,3,10,10.04,10.05,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,0,33.56,35.46,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,0,36.29,35.89,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,0,41.2,37.13,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,0.01,36.57,36.59,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,0.01,33.76,36.64,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,0.01,36.28,37.52,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,0.1,35.87,33.97,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,0.1,34.2,36.25,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,0.1,36.45,36.66,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,0.5,24.07,24.05,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,0.5,23.5,22.55,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,0.5,23.52,19.42,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,1,17.93,20.27,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,1,20.05,18.53,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,1,14.68,15.57,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,1,10,9.57,9.54,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,2,10,12.7,12.31,Mefenoxam
22,17PR013G.1,Pythium torulosum,1,3,10,7.76,7.75,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,0,34.41,33.99,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,0,33.37,32.36,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,0,32.38,31.98,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,0.01,33.74,33.7,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,0.01,32.39,31.87,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,0.01,30.96,29.95,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,0.1,34.74,34.49,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,0.1,33.31,32.98,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,0.1,32.82,32.6,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,0.5,28.7,27.9,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,0.5,25.96,25.96,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,0.5,23.12,23.19,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,1,19.73,19.21,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,1,18.55,18.79,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,1,18.39,18.37,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,1,10,13.34,13.08,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,2,10,10.69,10.06,Mefenoxam
22,17PR013G.1,Pythium torulosum,2,3,10,9.3,9.37,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0,42.8,42.75,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0,43.75,41.78,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0,42.88,43.74,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0.01,44.93,43.19,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0.01,39.85,40.06,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0.01,41.32,41.32,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0.1,29.54,31.46,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0.1,30.94,28.99,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0.1,32.41,33.56,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,0.5,22.25,22.24,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,0.5,23.83,22.82,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,0.5,23.13,21.33,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,1,10.44,10.44,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,1,10.44,10.8,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,1,12.94,12.95,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,1,10,8.1,8.11,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,2,10,9.7,9.4,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,1,3,10,10.24,10.83,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0,46.12,46.14,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0,49,48,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0,48,48,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.01,43.49,43.79,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.01,45.34,45.54,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.01,47.91,47.95,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.1,37.08,37.1,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.1,32.3,33.01,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.1,31.91,31.93,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,0.5,24.4,23.67,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,0.5,23.61,25,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,0.5,19.83,20.63,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,1,11.65,11.77,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,1,12.86,12.29,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,1,13.33,13.96,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,1,10,5.95,6.84,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,2,10,6.69,8.83,Mefenoxam
24,16PR021B.1,Pythium ultimum var. sporangiiferum,2,3,10,7.95,7.34,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,0,36.48,34.72,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,0,37.17,37.16,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,0,35.48,37.45,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,0.01,37.57,25.59,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,0.01,34.79,35.32,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,0.01,35.14,34.85,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,0.1,13.11,11.52,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,0.1,12.27,12.01,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,0.1,14.83,13.36,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,0.5,9.3,9.33,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,0.5,9.72,9,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,0.5,11.6,10.16,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,1,8.72,9.32,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,1,10.54,9.19,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,1,10.26,9.79,Mefenoxam
25,16PR014C.1,Pythium vexans,1,1,10,6.11,5.97,Mefenoxam
25,16PR014C.1,Pythium vexans,1,2,10,11.63,11.89,Mefenoxam
25,16PR014C.1,Pythium vexans,1,3,10,9.33,10.05,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,0,39.54,40.89,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,0,39.21,40.3,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,0,37.83,38.1,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,0.01,37.59,40.67,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,0.01,39.19,38.6,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,0.01,38.28,31.81,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,0.1,11.37,12,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,0.1,10.85,11.82,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,0.1,11.38,12.27,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,0.5,9.28,8.96,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,0.5,10.26,10,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,0.5,8.68,8.69,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,1,10.7,13.4,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,1,10.03,8.51,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,1,8.63,8.97,Mefenoxam
25,16PR014C.1,Pythium vexans,2,1,10,11.15,10.5,Mefenoxam
25,16PR014C.1,Pythium vexans,2,2,10,13.98,9.58,Mefenoxam
25,16PR014C.1,Pythium vexans,2,3,10,8.44,7.96,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,0,32.5,32.57,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,0,34.6,34.55,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,0,33.91,34.93,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,0.01,31.47,29.71,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,0.01,29.5,29.16,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,0.01,32.4,33.23,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,0.1,7.8,8.41,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,0.1,9.99,9.87,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,0.1,9.96,9.61,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,0.5,7.8,6.86,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,0.5,8.09,7.81,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,0.5,8.05,8,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,1,6.66,6.45,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,1,7.1,7.09,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,1,8,7.59,Mefenoxam
26,16PR015B.1,Pythium vexans,1,1,10,5.87,5.3,Mefenoxam
26,16PR015B.1,Pythium vexans,1,2,10,10.64,11.22,Mefenoxam
26,16PR015B.1,Pythium vexans,1,3,10,6.11,7.24,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,0,30.49,31.54,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,0,30.64,29.77,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,0,29.11,29.66,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,0.01,31.34,30.4,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,0.01,27.57,29.12,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,0.01,29.7,27.63,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,0.1,9.83,9.58,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,0.1,8.9,8.53,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,0.1,8.7,7.68,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,0.5,10,10.04,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,0.5,9.75,9.6,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,0.5,9.91,9.98,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,1,7.54,7.29,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,1,6.29,7.55,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,1,7.14,7.85,Mefenoxam
26,16PR015B.1,Pythium vexans,2,1,10,7.9,7.44,Mefenoxam
26,16PR015B.1,Pythium vexans,2,2,10,6.99,7,Mefenoxam
26,16PR015B.1,Pythium vexans,2,3,10,6.98,7.01,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,0,38.5,39.27,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,0,38.52,38.5,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,0,37.49,37.52,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,0.01,35.25,35.99,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,0.01,37.29,37.31,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,0.01,35.58,37.1,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,0.1,22.98,22.54,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,0.1,24.27,24.29,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,0.1,21.99,21.44,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,0.5,13,12.48,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,0.5,13.47,12.97,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,0.5,13.4,13.34,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,1,12.08,12.03,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,1,14.3,11.07,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,1,11.06,11.04,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,1,10,10.06,9.04,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,2,10,9.35,8.99,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,1,3,10,10.21,9.46,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,0,28.66,30.32,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,2,0,29.76,28.72,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,0,30.32,30.04,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,0.01,28.47,28.06,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,2,0.01,28.19,30.3,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,0.01,28.2,27.82,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,0.1,10.11,10.01,Mefenoxam
